,mean_exp_het,uniq_haps,mean_hap_ct,seg_sites,tajD,adj_LD,mat_sum,uniq_snp_pattern_ct,kelly_z
30,0.1769444444444445,26,1.5384615384615385,90,-0.8323368917092434,0.14740822579652219,644,34,0.10345420110265283
31,0.1918446601941747,29,1.3793103448275863,103,-0.5974461766737275,0.15120780909962822,592,36,0.1053134816306192
32,0.21935567010309281,29,1.3793103448275863,97,-0.15742319711856612,0.1496283994421965,768,40,0.1633864712607371
33,0.17568277310924368,28,1.4285714285714286,119,-0.8589580077763725,0.12132600635824876,993,38,0.14967469645393341
34,0.2389897260273973,26,1.5384615384615385,146,0.15743059296609577,0.16726378323727495,1040,37,0.13677765725317453
35,0.2727846534653466,23,1.7391304347826086,101,0.6959820054889497,0.21546440148292714,963,29,0.21850586914617942
36,0.18183114035087716,28,1.4285714285714286,114,-0.7595191336372772,0.1769144747004608,995,38,0.2070241154682438
37,0.26765510948905114,26,1.5384615384615385,137,0.6185826908506412,0.2455345856547245,1315,34,0.21038320888468004
38,0.2466969696969697,27,1.4814814814814814,165,0.2822735494624645,0.24324036087164375,1564,36,0.24076538584820878
39,0.16850806451612907,20,2.0,62,-0.9533666287416804,0.10035169315299601,342,26,0.08286840325663024
40,0.2247355769230769,21,1.9047619047619047,104,-0.07171202382804354,0.09685316266916501,730,35,0.11837471189868372
41,0.22658898305084751,22,1.8181818181818181,177,-0.042556905295593216,0.35139249833416647,2061,28,0.369352915405914
42,0.23135625000000004,27,1.4814814814814814,200,0.03459922376762366,0.25365056797825003,2335,39,0.28275069372427425
43,0.18164256198347112,25,1.6,121,-0.7636410301435169,0.171060525961045,673,33,0.11422820897436982
44,0.30152272727272733,24,1.6666666666666667,220,1.1729365991897953,0.3199145619620221,2618,28,0.3335205089934049
45,0.24323324022346374,24,1.6666666666666667,179,0.2266376608440194,0.25713394947831386,2059,35,0.25008379622698745
46,0.3094123134328358,25,1.6,134,1.2900410334261465,0.2752667267829366,1471,32,0.2769962549373357
47,0.3503581460674157,19,2.1052631578947367,178,1.959086172887579,0.4223761833693873,2407,27,0.4385710148978375
48,0.2111853448275862,22,1.8181818181818181,116,-0.2891789374616034,0.3820785255017769,1504,28,0.3991053992158721
49,0.1125118296529969,24,1.6666666666666667,317,-1.901032326629148,0.4215149127019211,4657,35,0.4280052471306005
50,0.23460470085470084,24,1.6666666666666667,117,0.0863456933650526,0.13495719858664576,963,31,0.16058226274237963
51,0.2355574324324324,29,1.3793103448275863,148,0.10214547462458028,0.1286295609161502,1040,40,0.13576232263278767
52,0.17962809917355374,28,1.4285714285714286,121,-0.7959736807559363,0.11516119707894694,712,37,0.09861046778408206
53,0.2575698757763975,29,1.3793103448275863,161,0.4576920915232143,0.17911928085059287,1371,41,0.17248381371717778
54,0.22962923728813564,24,1.6666666666666667,118,0.006553641036952333,0.1340066210484381,833,35,0.12993847772330475
55,0.26357361963190185,24,1.6666666666666667,163,0.5547429594536097,0.21469040536843928,1714,34,0.2504709473646691
56,0.15388888888888885,32,1.25,117,-1.2081244580771593,0.13105483403864254,1046,45,0.12378837923456378
57,0.11169000000000008,24,1.6666666666666667,125,-1.8878179437411546,0.3224438560362984,1195,31,0.3500230875383371
58,0.2058620689655172,26,1.5384615384615385,116,-0.37453248374307746,0.16810505414502158,1068,35,0.1575618652506696
59,0.22261029411764702,24,1.6666666666666667,102,-0.1056368982404729,0.16884475756139244,777,30,0.16140254670024215
60,0.300253164556962,20,2.0,79,1.126107727625922,0.2872912239438705,798,24,0.28628572136656777
61,0.25211309523809516,27,1.4814814814814814,168,0.36986898092897896,0.290000804313277,1910,40,0.29908375246824276
62,0.23939772727272735,29,1.3793103448275863,220,0.16509958229022753,0.2672404298007209,2632,41,0.3145840534676217
63,0.3153959276018099,27,1.4814814814814814,221,1.3980812969122143,0.5204873511064559,3290,34,0.518336504399183
64,0.2023168789808917,21,1.9047619047619047,157,-0.43415865678774007,0.18258010877159656,1263,27,0.22337175921336397
65,0.23298529411764707,27,1.4814814814814814,85,0.05983059179262347,0.13185834694154183,671,33,0.14754308945310451
66,0.17169736842105257,26,1.5384615384615385,95,-0.9173826984998374,0.0642704982524067,623,35,0.08968934157448473
67,0.2023011363636364,30,1.3333333333333333,88,-0.4283076409523545,0.16744176537217026,704,37,0.148523271163665
68,0.26169064748201437,19,2.1052631578947367,139,0.5227447047971137,0.1732335565415883,1088,30,0.17698058869333902
69,0.18259708737864083,27,1.4814814814814814,103,-0.7452663035028638,0.15745697923628588,704,33,0.13792865554107114
70,0.21880952380952381,24,1.6666666666666667,126,-0.1672576970439656,0.13355514678469066,892,39,0.13686031874461985
71,0.11076086956521747,27,1.4814814814814814,92,-1.887381233186094,0.14082934918326884,718,36,0.13008325787903946
72,0.17360537190082645,22,1.8181818181818181,121,-0.8926400156638367,0.3349130647674825,1453,27,0.2952043376193426
73,0.20996951219512203,28,1.4285714285714286,123,-0.3091042653767388,0.14553066505173054,917,39,0.13872655803197073
74,0.19310393258426967,24,1.6666666666666667,89,-0.5748463597317461,0.11470998724399939,489,32,0.10634806595409864
75,0.22200242718446608,26,1.5384615384615385,103,-0.11538185230311811,0.12420084341338668,739,36,0.12040417526269644
76,0.2841887417218544,26,1.5384615384615385,151,0.8863998792159615,0.22699992508157096,1434,35,0.2248217592801792
77,0.17460664335664336,24,1.6666666666666667,143,-0.879755721263554,0.14402603447996454,1163,36,0.14084054313432692
78,0.190594512195122,23,1.7391304347826086,82,-0.6131448808796112,0.11533492912654864,399,31,0.0904743880083843
79,0.3309274193548387,30,1.3333333333333333,248,1.6524261810250571,0.362314456876784,3040,41,0.3709705734677501
80,0.2758854166666667,23,1.7391304347826086,96,0.7444393503445158,0.20386183805796065,868,31,0.19068226254984272
81,0.18220000000000003,25,1.6,75,-0.7440461887151315,0.04983438431379128,386,37,0.08477789220338934
82,0.12775449101796413,25,1.6,167,-1.639203586108539,0.2130405040990987,1652,34,0.2359164981570268
83,0.20858253588516754,31,1.2903225806451613,209,-0.33457447396719725,0.2712049126837621,2113,43,0.25027057582940404
84,0.2490909090909091,24,1.6666666666666667,121,0.31892243574615675,0.2042736359585754,1064,29,0.1884760457617649
85,0.2864732142857142,18,2.2222222222222223,112,0.9171877808585005,0.23295937894449323,1112,26,0.23182807008363335
86,0.29379194630872485,25,1.6,149,1.0409929324559335,0.2596062756685965,1534,35,0.23754768239503565
87,0.16164062500000004,22,1.8181818181818181,80,-1.0718452986553761,0.07321310013014859,381,30,0.10154140681080577
88,0.2469886363636364,25,1.6,88,0.2827000421495695,0.16416916738387846,704,32,0.15068408591160842
89,0.19507716049382717,28,1.4285714285714286,81,-0.541761300809017,0.11508088641997269,509,38,0.10483044952819733
90,0.18665789473684213,27,1.4814814814814814,95,-0.6787919570269138,0.07284407686968691,532,32,0.09921469964064952
91,0.16597107438016526,25,1.6,242,-1.0273149793200824,0.4673449366487247,3696,36,0.44935255517671185
92,0.2072115384615384,26,1.5384615384615385,117,-0.35296886233287295,0.22810252194847636,1069,32,0.2333664623959024
93,0.22305999999999998,25,1.6,125,-0.09895484787919018,0.1709801292169633,1030,34,0.18172200457597787
94,0.23955078125000007,25,1.6,128,0.166014397495745,0.17003398023845712,964,37,0.15031802910687186
95,0.21768162393162394,28,1.4285714285714286,117,-0.1850561226355373,0.11806121308426176,809,39,0.11270981948126205
96,0.26191129032258065,28,1.4285714285714286,155,0.5274186356808526,0.1894679988411579,1449,41,0.20737628819706172
97,0.3005886627906977,29,1.3793103448275863,172,1.153540703549909,0.24957513091211894,1917,40,0.26516914788458973
98,0.19615168539325842,24,1.6666666666666667,89,-0.5263372870730331,0.08927855123060414,534,33,0.10536653502285426
99,0.1915189873417721,29,1.3793103448275863,158,-0.6084796131403067,0.10886552093017016,1170,36,0.1432890187723594
100,0.32420893719806765,23,1.7391304347826086,207,1.5396925818322658,0.376162608388312,2631,33,0.3728527062597761
101,0.17619117647058827,16,2.5,85,-0.8427904112916107,0.17722434901155035,811,24,0.1828826727425076
102,0.22311666666666669,20,2.0,75,-0.09658864197200029,0.17316947559696408,571,27,0.14484743416777673
103,0.1977232142857143,29,1.3793103448275863,84,-0.5003893837159483,0.07796382322505774,503,38,0.09686709209613967
104,0.11442647058823532,28,1.4285714285714286,85,-1.8244082810362465,0.12111623280136662,543,35,0.11758449499902152
105,0.18272245762711867,27,1.4814814814814814,118,-0.7458629439795347,0.12433789805584047,621,35,0.10303976594158826
106,0.2026420454545455,23,1.7391304347826086,132,-0.4274317345088182,0.25156777403930564,1515,27,0.2510526295302176
107,0.3057090643274854,27,1.4814814814814814,171,1.2361819878384819,0.3346888247603008,2015,34,0.3331961728853256
108,0.2718664383561644,27,1.4814814814814814,146,0.6872465893448085,0.20380874686799008,1314,37,0.19165101741682705
109,0.1742553191489362,27,1.4814814814814814,94,-0.8763130095621942,0.08235554163146154,478,34,0.0912013566296097
110,0.16184917355371903,24,1.6666666666666667,121,-1.0813300484686228,0.11382321657394477,549,34,0.09774191802020214
111,0.18207317073170734,24,1.6666666666666667,82,-0.7484111544274914,0.09638160137495086,482,31,0.12433504600685394
112,0.23663461538461542,28,1.4285714285714286,130,0.11918975813626839,0.11324183771471079,956,41,0.13905988622567686
113,0.1925657894736842,24,1.6666666666666667,114,-0.5874733069372476,0.1089118951165616,624,38,0.09613331656437267
114,0.2602424242424242,26,1.5384615384615385,165,0.5010569508773096,0.16694314322750028,1514,37,0.20550499878877113
115,0.26503649635036497,27,1.4814814814814814,137,0.5764374448364205,0.16837797035425783,1170,38,0.1629503930422251
116,0.15676587301587305,27,1.4814814814814814,63,-1.1385472135958343,0.0793783897787243,267,34,0.06574978810635787
117,0.24887500000000004,23,1.7391304347826086,130,0.31597151037320365,0.19790225474760564,1079,33,0.18643629476228243
118,0.19406862745098033,24,1.6666666666666667,102,-0.5617458412475476,0.15055551102985665,850,35,0.11213815763943093
119,0.2942105263157895,25,1.6,171,1.0503461320129204,0.21799570156161036,1600,36,0.2251718628163516
120,0.23723529411764704,29,1.3793103448275863,170,0.1295170041591648,0.15344056829627042,1496,40,0.17709773793294498
121,0.1777741228070176,27,1.4814814814814814,114,-0.8245415604799852,0.1061778579726443,697,39,0.11653664843746457
122,0.24087349397590369,26,1.5384615384615385,83,0.18505045698462141,0.17381328861093404,732,33,0.18060123092065167
123,0.1648567708333334,28,1.4285714285714286,96,-1.0267927898967666,0.11991453587742837,791,38,0.14258153048206704
124,0.26740990990990987,28,1.4285714285714286,222,0.619607329880039,0.3550838237710798,2634,34,0.3630596606880703
125,0.21924107142857144,24,1.6666666666666667,84,-0.15854253146346772,0.11580539302998799,529,29,0.12082000066151057
126,0.18075195312500003,27,1.4814814814814814,128,-0.7789372165995881,0.14759950859106222,1179,35,0.15599865896175127
127,0.21861666666666665,26,1.5384615384615385,75,-0.16779578560566455,0.0989644518769253,441,32,0.11241640581921643
128,0.18997448979591836,26,1.5384615384615385,98,-0.6264658105589107,0.326192501773703,1066,31,0.32640382307580723
129,0.19838141025641026,30,1.3333333333333333,156,-0.49760869234399235,0.15586027551719217,1214,44,0.14839470412720504
130,0.1922439759036145,27,1.4814814814814814,83,-0.5872015942915664,0.12076556452480501,461,36,0.10547542802604436
131,0.20942708333333337,25,1.6,72,-0.31273019466740004,0.1489985132258614,511,31,0.11717928995369062
132,0.2469326241134752,27,1.4814814814814814,141,0.2852337551271062,0.15600510644350157,1234,40,0.1742262986131776
133,0.24261904761904765,28,1.4285714285714286,168,0.2164752617039286,0.14517964195172947,1346,35,0.164333341737869
134,0.2565142276422765,20,2.0,123,0.4382361092275349,0.2219606644247894,1005,25,0.18896350449379762
135,0.16031250000000002,20,2.0,64,-1.0835485821224977,0.09241078015165706,274,26,0.07766057424412923
136,0.16611778846153852,25,1.6,104,-1.0089494284250695,0.11321325795216132,703,38,0.10139186372968613
137,0.2577897350993377,29,1.3793103448275863,151,0.4606967933345228,0.1446645550257671,1215,42,0.15048972861822982
138,0.2053598484848485,21,1.9047619047619047,66,-0.3756860285078576,0.2022865863824514,499,27,0.13195849929774392
139,0.2624248120300752,27,1.4814814814814814,133,0.5340686065272385,0.1355905818940694,1030,40,0.14873471357473406
140,0.23798387096774193,25,1.6,124,0.14073162706794526,0.18927593571781798,1232,31,0.20117587639405995
141,0.20679383116883118,25,1.6,154,-0.3617830516342627,0.3875025760593407,2063,34,0.3594754419043421
142,0.16768348623853208,28,1.4285714285714286,109,-0.9851424306415373,0.05800181012818982,548,40,0.08296538427674312
143,0.28791666666666665,24,1.6666666666666667,111,0.9400977542285923,0.2596330952645948,1131,34,0.243594960375963
144,0.24441056910569106,29,1.3793103448275863,123,0.24389497687956746,0.20426509260136833,1072,38,0.17141996541106058
145,0.24390625000000002,23,1.7391304347826086,104,0.23480707814699314,0.11445692377960001,783,32,0.13439166357515006
146,0.13392647058823534,29,1.3793103448275863,85,-1.51449749644544,0.05364564276127455,317,39,0.05835728320753375
147,0.17898076923076925,26,1.5384615384615385,65,-0.7905176359952379,0.08800531260684236,303,29,0.08066468803640883
148,0.2697807017543859,24,1.6666666666666667,114,0.6500616385393727,0.30318323737777897,1276,33,0.3218332158591672
149,0.2578649635036496,25,1.6,137,0.46101527282534727,0.18868799777951897,1168,33,0.18288607234756896
150,0.17897977941176477,22,1.8181818181818181,136,-0.8084775710522595,0.2597034707931359,1639,30,0.23013950783719267
151,0.19916313559322033,26,1.5384615384615385,118,-0.482143309845481,0.13415180678574265,1023,38,0.14774730181171625
152,0.2227631578947368,17,2.3529411764705883,57,-0.10101376345050918,0.16750920410389944,510,25,0.1585727161928908
153,0.27082706766917297,25,1.6,133,0.6692138370577001,0.16536360555434257,1136,31,0.17254891252617804
154,0.1412941176470588,23,1.7391304347826086,170,-1.4209011992070848,0.5118788127065381,2378,29,0.49613993451252114
155,0.18754385964912285,32,1.25,171,-0.6735679227910113,0.15851249712179644,1256,44,0.16076755130463613
156,0.16410891089108914,28,1.4285714285714286,101,-1.0402312896532528,0.11015400158729177,746,36,0.1292475455555665
157,0.21112951807228916,30,1.3333333333333333,83,-0.2872932411480732,0.12021733891531233,645,39,0.12115794959970351
158,0.18404040404040403,24,1.6666666666666667,99,-0.7213975934183058,0.14291569529787582,656,29,0.12318080390475267
159,0.28863821138211376,23,1.7391304347826086,123,0.9540315075079081,0.20286760591616565,1094,29,0.19846377878312163
160,0.2999327956989247,25,1.6,186,1.1443847605354045,0.3322820763621885,2392,34,0.31513878491581193
161,0.17744205298013252,23,1.7391304347826086,151,-0.8349677258141867,0.19010332609501443,1501,35,0.17002289258089046
162,0.17486162361623614,26,1.5384615384615385,271,-0.8840516255512851,0.32040325153075827,3800,39,0.33489791733560986
163,0.19113347457627117,29,1.3793103448275863,118,-0.6109445229083753,0.06485231748221837,683,38,0.0948712810737837
164,0.1284845132743363,25,1.6,113,-1.614158273158517,0.17800627599938235,1005,33,0.1775957804266479
165,0.20937500000000003,26,1.5384615384615385,122,-0.3185895792573487,0.13831672415553872,1003,34,0.16413288899903433
166,0.18880252100840336,28,1.4285714285714286,119,-0.6484657687648356,0.09228597575536651,812,36,0.13508277533343463
167,0.33017567567567563,31,1.2903225806451613,185,1.6336896321223728,0.4123546567582438,2550,36,0.40740657363222343
168,0.163968023255814,23,1.7391304347826086,86,-1.037447030005239,0.06247145438147609,509,34,0.08137409464109881
169,0.21300675675675682,24,1.6666666666666667,148,-0.2613604567294628,0.2600423098472584,1486,36,0.2541566585812052
170,0.19276098901098898,29,1.3793103448275863,91,-0.5807058854548861,0.11006118999412463,727,38,0.10301390285583309
171,0.2363629518072289,23,1.7391304347826086,166,0.11537274362164554,0.20702226454107295,1539,31,0.22312758034988153
172,0.22345279720279726,26,1.5384615384615385,143,-0.09291242802690143,0.15876181576337395,1149,36,0.17267415379528445
173,0.3613888888888889,26,1.5384615384615385,279,2.1501412376142923,0.4502173671577642,3918,35,0.46281402328528287
174,0.2224827586206897,30,1.3333333333333333,145,-0.10856839192819477,0.12674604442103599,918,43,0.1102634862238557
175,0.15763461538461535,26,1.5384615384615385,130,-1.1508486365052557,0.28908132629317823,1310,34,0.2905844320705119
176,0.20360999999999996,31,1.2903225806451613,125,-0.4113674115365053,0.09372784898193622,749,43,0.10185139106285357
177,0.2454439252336449,25,1.6,107,0.25959045560374766,0.13621218332802462,844,34,0.16756712579349062
178,0.15450729927007298,31,1.2903225806451613,137,-1.2024737405861468,0.310345055472705,1664,43,0.2812965405726189
179,0.20813679245283018,25,1.6,106,-0.33728201479077363,0.13360800892548758,626,34,0.10487807674778171
180,0.2570727848101266,29,1.3793103448275863,158,0.4495141644427725,0.15123836096678686,1106,40,0.14499131231491855
181,0.27175505050505055,24,1.6666666666666667,99,0.6791503818847352,0.177957129802504,881,31,0.18290768192820603
182,0.21161516853932585,22,1.8181818181818181,89,-0.2802152179613117,0.12758819616565964,743,30,0.13901634031391671
183,0.23887404580152663,26,1.5384615384615385,131,0.1552178195825632,0.293327663095769,1450,34,0.2635559964863074
184,0.29569256756756757,28,1.4285714285714286,148,1.0714946249020305,0.2393340039652902,1548,38,0.25328209055550255
185,0.136875,26,1.5384615384615385,106,-1.477267623773827,0.2867644223940819,1157,30,0.31531880716642063
186,0.15039062500000003,22,1.8181818181818181,96,-1.2575701920086544,0.11640129998698225,670,31,0.10983122869459064
187,0.3118421052631578,29,1.3793103448275863,171,1.3353023203481098,0.3761934948749042,2362,38,0.3762868433159209
188,0.2886921296296297,24,1.6666666666666667,108,0.9518436560291375,0.21575432518228427,1087,34,0.22767227163168577
189,0.13107421875000003,28,1.4285714285714286,64,-1.543306787844528,0.018548750517415603,223,32,0.05291780848448212
190,0.24143835616438367,23,1.7391304347826086,146,0.19689084686305136,0.2981367547071736,1752,32,0.29552899016703355
191,0.20497023809523812,31,1.2903225806451613,84,-0.3852583899075404,0.10644785276304371,516,41,0.09401316348077313
192,0.1977375,26,1.5384615384615385,100,-0.5028377306388061,0.1496249726216698,741,38,0.14051627437215528
193,0.25393678160919536,29,1.3793103448275863,174,0.39957035157424936,0.17154953331147077,1426,41,0.17767541363845815
194,0.19828125000000002,27,1.4814814814814814,104,-0.4946891670550383,0.10005667437551637,685,35,0.11732381490271034
195,0.22523109243697478,23,1.7391304347826086,119,-0.06400853506426639,0.248252228757181,1276,30,0.23585088862434495
196,0.13327669902912623,28,1.4285714285714286,103,-1.5336403132582592,0.17290558811332402,898,34,0.19764939027346745
197,0.20441371681415932,24,1.6666666666666667,113,-0.3974973260327418,0.09306350512144827,709,36,0.10211061571324896
198,0.21682539682539684,24,1.6666666666666667,126,-0.19913318831725854,0.1474647545036833,900,34,0.13596436244002258
199,0.19469059405940597,27,1.4814814814814814,101,-0.5516556089453174,0.17554089179623664,877,35,0.17933893493982764
200,0.2693474842767296,25,1.6,159,0.6476936085994369,0.28030079999302715,1697,31,0.2678095961746676
201,0.23175595238095237,26,1.5384615384615385,126,0.040729883514267914,0.23300523466348347,1233,35,0.22744251152815548
202,0.1552083333333334,29,1.3793103448275863,138,-1.1913711382028,0.16210810049361138,1163,34,0.1833747484452502
203,0.29067873303167424,26,1.5384615384615385,221,0.9970769971623746,0.24663219693945546,2172,41,0.23778394464691086
204,0.1810699152542373,22,1.8181818181818181,118,-0.7723708453486791,0.24763329694291847,1495,29,0.24356344907003666
205,0.14054435483870972,27,1.4814814814814814,62,-1.3924791637416367,0.0489298875139984,223,37,0.05439103095445246
206,0.18736918604651168,25,1.6,86,-0.6653936841592241,0.1384218271447343,545,33,0.10738376446990817
207,0.13459710743801662,26,1.5384615384615385,121,-1.5187327782920188,0.15989681794698926,1225,35,0.18463576597933512
208,0.25318627450980385,27,1.4814814814814814,102,0.38298131249488465,0.14288262916401862,800,37,0.1521526590575562
209,0.20394999999999996,23,1.7391304347826086,100,-0.4036139530547324,0.18520342539148812,894,30,0.17257418060860613
210,0.2591851265822785,28,1.4285714285714286,158,0.4836059262837906,0.22268098772202316,1463,34,0.22699042845682288
211,0.2492553191489362,26,1.5384615384615385,141,0.3226385017951356,0.18015359675510126,1206,35,0.17342347910760691
212,0.27834210526315784,25,1.6,190,0.7952274540882853,0.24300609166862275,2210,36,0.26754565786632806
213,0.2000294117647059,22,1.8181818181818181,85,-0.46393265727826444,0.14477350737433842,480,30,0.11858888473264022
214,0.22771683673469387,24,1.6666666666666667,98,-0.02400494031514723,0.1225712450039965,779,31,0.14490927557292255
215,0.16969072164948448,23,1.7391304347826086,194,-0.9640337934016533,0.4093139596095239,2720,32,0.42450098907090894
216,0.08949152542372887,27,1.4814814814814814,295,-2.2744361023730217,0.4703608920726516,3904,40,0.4838340445092022
217,0.23397350993377483,23,1.7391304347826086,151,0.07664292752050744,0.28490568353986856,1434,31,0.25774469016249973
218,0.3082005494505495,21,1.9047619047619047,182,1.277751321122124,0.29447827926653586,2176,28,0.2755844477804444
219,0.3509779411764707,25,1.6,170,1.967608603474961,0.4159006527512597,2223,35,0.4005836701550924
220,0.17470210280373827,27,1.4814814814814814,214,-0.8841127338012069,0.2899198634220458,2421,37,0.3121794589319705
221,0.15434579439252338,24,1.6666666666666667,107,-1.1980831124232976,0.12443530107961075,588,33,0.09453949764690708
222,0.31075949367088607,25,1.6,158,1.3159811901100145,0.26707547000892873,1742,33,0.2747707758630926
223,0.27452889447236173,33,1.2121212121212122,199,0.7340009355195861,0.28669071780850053,2281,47,0.2797499410079109
224,0.17341145833333335,25,1.6,96,-0.8903204647954975,0.08866381758333819,436,34,0.0821252512606074
225,0.21153350515463917,27,1.4814814814814814,97,-0.282247302019711,0.13504397255677658,649,39,0.11100935152403554
226,0.20667016806722685,30,1.3333333333333333,119,-0.36179859617986704,0.0992936066025024,709,42,0.09874798642906044
227,0.13566489361702133,29,1.3793103448275863,94,-1.4915604205643789,0.14554103374342445,538,38,0.08869125132934219
228,0.2090494791666667,25,1.6,96,-0.3217896370905142,0.08244787288960963,531,33,0.10225796886692734
229,0.27117957746478866,28,1.4285714285714286,142,0.6758040052424897,0.24380009162343014,1292,38,0.22010717804191549
230,0.30217741935483877,26,1.5384615384615385,124,1.171641007986779,0.3493208722311838,1406,32,0.3274848459661344
231,0.2501785714285714,21,1.9047619047619047,84,0.3329509718787911,0.12680750638135077,670,29,0.15652323440656274
232,0.34739649681528667,22,1.8181818181818181,157,1.907056521688728,0.32420370334279836,1877,29,0.3122248772091564
233,0.11834677419354843,27,1.4814814814814814,155,-1.788799548890844,0.1344698131697184,1041,37,0.150347865635156
234,0.17841435185185184,24,1.6666666666666667,108,-0.8131577404272274,0.10021125679703212,717,34,0.11209636264895899
235,0.24185,26,1.5384615384615385,125,0.20285656965916365,0.16557076454647965,869,36,0.13768841588694103
236,0.20546717171717174,26,1.5384615384615385,99,-0.37927438712936656,0.11267183994966064,607,37,0.11136144869838309
237,0.1376535087719299,25,1.6,114,-1.4675606410677375,0.06901358511049607,532,37,0.08624587016450469
238,0.19349009900990097,24,1.6666666666666667,101,-0.5708348242543706,0.13898015662768745,644,33,0.1260435181347293
239,0.19116935483870962,23,1.7391304347826086,93,-0.6064578262207868,0.09535321411046437,467,30,0.09367030199873132
240,0.24535714285714283,27,1.4814814814814814,119,0.258892289552311,0.12203618877438417,900,38,0.14723983456682416
241,0.09444256756756761,26,1.5384615384615385,148,-2.172557559481545,0.33939243984951345,1924,29,0.33586612752668293
242,0.146304347826087,32,1.25,92,-1.3210786425780185,0.09728389413797732,712,42,0.11773293946160883
243,0.19019290123456786,26,1.5384615384615385,162,-0.6301649416754298,0.18867899560255824,1815,36,0.21650064021525436
244,0.17830128205128204,31,1.2903225806451613,117,-0.8166136313338823,0.07079696909916415,743,41,0.08630558719069027
245,0.2095698924731183,25,1.6,93,-0.3131920352380517,0.07206513735880128,536,33,0.10473064603734308
246,0.21696839080459768,28,1.4285714285714286,87,-0.1948708123918265,0.11394130028585354,619,35,0.11395371800178034
247,0.25344362745098037,24,1.6666666666666667,102,0.38709393070147524,0.18756861333977806,829,33,0.15502811662541827
248,0.19871153846153847,24,1.6666666666666667,65,-0.480056832253196,0.11961788096750176,375,30,0.09230318654590831
249,0.2301710526315789,25,1.6,95,0.015156663950186007,0.1132000208954167,739,32,0.1310735131149465
250,0.271875,26,1.5384615384615385,100,0.6812593012548377,0.2551789070122795,986,34,0.2213919112574852
251,0.226233870967742,30,1.3333333333333333,155,-0.04818799551480966,0.12438152209812425,1305,45,0.14487431796914715
252,0.27742763157894734,28,1.4285714285714286,190,0.780423028542978,0.3590966326323581,2337,37,0.3617726873079851
253,0.2717857142857143,26,1.5384615384615385,119,0.6829102826291961,0.19005456445464866,1182,34,0.22166006172185923
254,0.2541816143497758,24,1.6666666666666667,223,0.4050065194814634,0.4863115201653203,3262,31,0.4880766266966429
255,0.2832530120481928,26,1.5384615384615385,83,0.8580505413114077,0.22717886064288836,870,29,0.2601933320581474
256,0.21703651685393263,25,1.6,89,-0.19392719009834683,0.0884377236623522,531,33,0.12666357247053148
257,0.24510964912280703,26,1.5384615384615385,114,0.2546549888202027,0.17127355265817548,898,39,0.14627652231426466
258,0.27278846153846154,26,1.5384615384615385,117,0.6987131746694161,0.20190982570381466,991,35,0.16918559905906158
259,0.17,21,1.9047619047619047,87,-0.9418963851812405,0.18193556887519485,750,30,0.18881699482470687
260,0.28265710382513665,28,1.4285714285714286,183,0.8645796397821783,0.26371574931290004,1939,39,0.25320382956541376
261,0.2319297235023042,24,1.6666666666666667,217,0.04394016332540322,0.4879741703812383,3133,34,0.45229279266462424
262,0.34328729281767956,25,1.6,181,1.845229452482199,0.38494018416286646,2434,31,0.38713713628671137
263,0.2119716494845361,24,1.6666666666666667,97,-0.27525550701701074,0.16160934249883005,781,30,0.16145449782250845
264,0.23881578947368415,21,1.9047619047619047,114,0.1537823590696244,0.2805989018550738,1302,33,0.29809283981347756
265,0.28141260162601633,29,1.3793103448275863,123,0.8380142572145372,0.19129386348517335,1159,40,0.19765809551842356
266,0.2047715053763441,25,1.6,93,-0.3896682130180633,0.09411766990883036,581,34,0.11287859740956922
267,0.22676587301587295,25,1.6,126,-0.03943697703806197,0.1546840742234417,836,34,0.12207658239740947
268,0.28095637583892613,26,1.5384615384615385,149,0.8340628603855408,0.2210211053742296,1444,34,0.21112555466264105
269,0.2979807692307691,23,1.7391304347826086,143,1.1076290748606588,0.3170194648818787,1625,28,0.3221179960973161
270,0.19231060606060607,25,1.6,99,-0.5893465031889276,0.06257263625689827,627,35,0.09244242240910681
271,0.2198976608187134,32,1.25,171,-0.1506756800167381,0.18670688204832767,1554,44,0.1736432991584873
272,0.16931034482758622,29,1.3793103448275863,145,-0.9653384154912689,0.10672908242097326,1098,42,0.130055314094716
273,0.17860955056179778,27,1.4814814814814814,89,-0.805543885002678,0.058657990687874965,443,37,0.0900722713878356
274,0.24581766917293235,27,1.4814814814814814,133,0.2669526978613262,0.24397283365867783,1115,38,0.21341112966990147
275,0.11096296296296297,26,1.5384615384615385,135,-1.902709486779199,0.284496039930481,1226,32,0.2612867594369972
276,0.2225378787878788,24,1.6666666666666667,99,-0.10670480851849717,0.11358090900108837,687,32,0.1315108281519394
277,0.16292372881355932,26,1.5384615384615385,118,-1.063447993075246,0.18804941753782212,798,35,0.1329889134864711
278,0.19206481481481488,26,1.5384615384615385,135,-0.597819833005534,0.11572373359908604,1151,34,0.16900780747195768
279,0.1542584745762712,24,1.6666666666666667,59,-1.1745083772750142,0.05440601360831327,347,28,0.09416692139172625
280,0.22081034482758619,29,1.3793103448275863,145,-0.13551608722184424,0.09282093960506746,960,40,0.12062530082260726
281,0.2606363636363636,25,1.6,165,0.507419779106377,0.1477993556895129,1242,34,0.15733892040609093
282,0.3348369565217391,30,1.3333333333333333,161,1.7051533570835924,0.34597222896310537,1913,39,0.3340063212243289
